system,system_name,school,school_name,pool,subgroup,achievement_score,achievement_base_weighting,chronic_absenteeism_score,chronic_absenteeism_base_weighting,elpa_growth_standard_score,elpa_growth_standard_base_weighting,graduation_rate_score,graduation_rate_base_weighting,growth_score,growth_base_weighting,ready_graduates_score,ready_graduates_base_weighting,f_elpa_weight,f_achievement_weight,f_growth_weight,f_ready_grad_weight,f_grad_weight,f_chronic_absent_weight,total_weight,final_score
350,Hardeman County Schools,25,Grand Junction Elementary,K8,Students with Disabilities,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
350,Hardeman County Schools,25,Grand Junction Elementary,K8,Super Subgroup,2,0.45,NA,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,2.9
350,Hardeman County Schools,30,Hornsby Elementary,K8,All Students,3,0.45,4,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.3
350,Hardeman County Schools,30,Hornsby Elementary,K8,Black/Hispanic/Native American,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
350,Hardeman County Schools,30,Hornsby Elementary,K8,Economically Disadvantaged,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
350,Hardeman County Schools,30,Hornsby Elementary,K8,Students with Disabilities,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
350,Hardeman County Schools,30,Hornsby Elementary,K8,Super Subgroup,NA,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0,1,NA,NA,0,0.39999999999999997,2
350,Hardeman County Schools,35,Middleton Elementary,K8,All Students,2,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.2
350,Hardeman County Schools,35,Middleton Elementary,K8,Black/Hispanic/Native American,2,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.2
350,Hardeman County Schools,35,Middleton Elementary,K8,Economically Disadvantaged,2,0.45,3,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.1
350,Hardeman County Schools,35,Middleton Elementary,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
350,Hardeman County Schools,35,Middleton Elementary,K8,Students with Disabilities,NA,0.45,2,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,0,0,0,NA,NA,1,0.1,2
350,Hardeman County Schools,35,Middleton Elementary,K8,Super Subgroup,2,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,2
350,Hardeman County Schools,40,Middleton High School,HS,All Students,1,0.3,4,0.1,NA,0.1,2,0.05,0,0.25,3,0.2,0,0.35,0.3,0.2,0.05,0.1,0.9999999999999999,1.5
350,Hardeman County Schools,40,Middleton High School,HS,Black/Hispanic/Native American,1,0.3,4,0.1,NA,0.1,4,0.05,0,0.25,2,0.2,0,0.35,0.3,0.2,0.05,0.1,0.9999999999999999,1.4
350,Hardeman County Schools,40,Middleton High School,HS,Economically Disadvantaged,1,0.3,4,0.1,NA,0.1,3,0.05,0,0.25,0,0.2,0,0.35,0.3,0.2,0.05,0.1,0.9999999999999999,0.9
350,Hardeman County Schools,40,Middleton High School,HS,English Learners with Transitional 1-4,NA,0.3,NA,0.1,NA,0.1,NA,0.05,NA,0.25,NA,0.2,NA,NA,NA,NA,NA,NA,0,NA
350,Hardeman County Schools,40,Middleton High School,HS,Students with Disabilities,NA,0.3,4,0.1,NA,0.1,NA,0.05,3,0.25,NA,0.2,0,0,0.75,0,0,0.25,0.4,3.3
350,Hardeman County Schools,40,Middleton High School,HS,Super Subgroup,1,0.3,NA,0.1,NA,0.1,NA,0.05,0,0.25,3,0.2,0,0.41,0.35,0.24,0,0,0.8499999999999999,1.1
350,Hardeman County Schools,45,Toone Elementary,K8,All Students,2,0.45,2,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.6
350,Hardeman County Schools,45,Toone Elementary,K8,Black/Hispanic/Native American,2,0.45,2,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2
350,Hardeman County Schools,45,Toone Elementary,K8,Economically Disadvantaged,2,0.45,2,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2
350,Hardeman County Schools,45,Toone Elementary,K8,Students with Disabilities,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
350,Hardeman County Schools,45,Toone Elementary,K8,Super Subgroup,2,0.45,NA,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,1.6
350,Hardeman County Schools,45,Toone Elementary,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
350,Hardeman County Schools,55,Whiteville Elementary,K8,All Students,2,0.45,4,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.8
350,Hardeman County Schools,55,Whiteville Elementary,K8,Black/Hispanic/Native American,2,0.45,4,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.8
350,Hardeman County Schools,55,Whiteville Elementary,K8,Economically Disadvantaged,2,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.2
350,Hardeman County Schools,55,Whiteville Elementary,K8,Students with Disabilities,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
350,Hardeman County Schools,55,Whiteville Elementary,K8,Super Subgroup,2,0.45,NA,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,1.6
360,Hardin County,15,Hardin County High School,HS,All Students,3,0.3,3,0.1,NA,0.1,4,0.05,3,0.25,4,0.2,0,0.35,0.3,0.2,0.05,0.1,0.9999999999999999,3.3
360,Hardin County,15,Hardin County High School,HS,Black/Hispanic/Native American,2,0.3,4,0.1,NA,0.1,NA,0.05,2,0.25,NA,0.2,0,0.47,0.4,0,0,0.13,0.7499999999999999,2.3
360,Hardin County,15,Hardin County High School,HS,Economically Disadvantaged,2,0.3,4,0.1,NA,0.1,4,0.05,1,0.25,4,0.2,0,0.35,0.3,0.2,0.05,0.1,0.9999999999999999,2.4
360,Hardin County,15,Hardin County High School,HS,English Learners with Transitional 1-4,NA,0.3,NA,0.1,NA,0.1,NA,0.05,NA,0.25,NA,0.2,NA,NA,NA,NA,NA,NA,0,NA
360,Hardin County,15,Hardin County High School,HS,Students with Disabilities,1,0.3,3,0.1,NA,0.1,2,0.05,0,0.25,2,0.2,0,0.35,0.3,0.2,0.05,0.1,0.9999999999999999,1.2
360,Hardin County,15,Hardin County High School,HS,Super Subgroup,2,0.3,NA,0.1,NA,0.1,NA,0.05,1,0.25,4,0.2,0,0.41,0.35,0.24,0,0,0.8499999999999999,2.1
360,Hardin County,17,Hardin County Middle School,K8,All Students,2,0.45,4,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,3
360,Hardin County,17,Hardin County Middle School,K8,Black/Hispanic/Native American,2,0.45,4,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.6
360,Hardin County,17,Hardin County Middle School,K8,Economically Disadvantaged,1,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.7
360,Hardin County,17,Hardin County Middle School,K8,Students with Disabilities,0,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.2
360,Hardin County,17,Hardin County Middle School,K8,Super Subgroup,1,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,1.4
360,Hardin County,19,East Hardin Elementary,K8,All Students,2,0.45,4,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.8
360,Hardin County,19,East Hardin Elementary,K8,Black/Hispanic/Native American,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
360,Hardin County,19,East Hardin Elementary,K8,Economically Disadvantaged,3,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.7
360,Hardin County,19,East Hardin Elementary,K8,Students with Disabilities,NA,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0,0.8,NA,NA,0.2,0.5,2.4
360,Hardin County,19,East Hardin Elementary,K8,Super Subgroup,3,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,2.6
360,Hardin County,21,Northside Elementary,K8,All Students,2,0.45,3,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.1
360,Hardin County,21,Northside Elementary,K8,Black/Hispanic/Native American,NA,0.45,4,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0,0.8,NA,NA,0.2,0.5,3.2
360,Hardin County,21,Northside Elementary,K8,Economically Disadvantaged,2,0.45,3,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.1
360,Hardin County,21,Northside Elementary,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
360,Hardin County,21,Northside Elementary,K8,Students with Disabilities,NA,0.45,2,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0,0.8,NA,NA,0.2,0.5,2.8
360,Hardin County,21,Northside Elementary,K8,Super Subgroup,2,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,2
360,Hardin County,45,Parris South Elementary,K8,All Students,1,0.45,2,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.1
360,Hardin County,45,Parris South Elementary,K8,Black/Hispanic/Native American,1,0.45,1,0.1,NA,0.1,NA,NA,0,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,0.6
360,Hardin County,45,Parris South Elementary,K8,Economically Disadvantaged,1,0.45,2,0.1,NA,0.1,NA,NA,0,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,0.7
360,Hardin County,45,Parris South Elementary,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
360,Hardin County,45,Parris South Elementary,K8,Students with Disabilities,2,0.45,1,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.9
360,Hardin County,45,Parris South Elementary,K8,Super Subgroup,1,0.45,NA,0.1,NA,0.1,NA,NA,0,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,0.6
360,Hardin County,50,Pickwick Southside School,K8,All Students,2,0.45,4,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.6
360,Hardin County,50,Pickwick Southside School,K8,Black/Hispanic/Native American,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
360,Hardin County,50,Pickwick Southside School,K8,Economically Disadvantaged,2,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.2
360,Hardin County,50,Pickwick Southside School,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
360,Hardin County,50,Pickwick Southside School,K8,Students with Disabilities,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
360,Hardin County,50,Pickwick Southside School,K8,Super Subgroup,2,0.45,NA,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,2.4
360,Hardin County,67,West Hardin Elementary,K8,All Students,4,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,3.2
360,Hardin County,67,West Hardin Elementary,K8,Black/Hispanic/Native American,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
360,Hardin County,67,West Hardin Elementary,K8,Economically Disadvantaged,4,0.45,4,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,4
360,Hardin County,67,West Hardin Elementary,K8,Students with Disabilities,NA,0.45,4,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,0,0,0,NA,NA,1,0.1,4
360,Hardin County,67,West Hardin Elementary,K8,Super Subgroup,3,0.45,NA,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,3
360,Hardin County,67,West Hardin Elementary,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
370,Hawkins County,10,Bulls Gap School,K8,All Students,2,0.45,4,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.8
370,Hawkins County,10,Bulls Gap School,K8,Black/Hispanic/Native American,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
370,Hawkins County,10,Bulls Gap School,K8,Economically Disadvantaged,1,0.45,4,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.3
370,Hawkins County,10,Bulls Gap School,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
370,Hawkins County,10,Bulls Gap School,K8,Students with Disabilities,2,0.45,2,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2
370,Hawkins County,10,Bulls Gap School,K8,Super Subgroup,1,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,1.4
370,Hawkins County,15,Carter's Valley Elementary,K8,All Students,2,0.45,1,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.9
370,Hawkins County,15,Carter's Valley Elementary,K8,Black/Hispanic/Native American,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
370,Hawkins County,15,Carter's Valley Elementary,K8,Economically Disadvantaged,0,0.45,2,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.4
370,Hawkins County,15,Carter's Valley Elementary,K8,Students with Disabilities,NA,0.45,2,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0,0.8,NA,NA,0.2,0.5,1.2
370,Hawkins County,15,Carter's Valley Elementary,K8,Super Subgroup,1,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,1.4
370,Hawkins County,15,Carter's Valley Elementary,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
370,Hawkins County,17,Cherokee High School,HS,All Students,3,0.3,2,0.1,NA,0.1,4,0.05,4,0.25,3,0.2,0,0.35,0.3,0.2,0.05,0.1,0.9999999999999999,3.3
370,Hawkins County,17,Cherokee High School,HS,Black/Hispanic/Native American,4,0.3,4,0.1,NA,0.1,NA,0.05,4,0.25,NA,0.2,0,0.47,0.4,0,0,0.13,0.7499999999999999,4
370,Hawkins County,17,Cherokee High School,HS,Economically Disadvantaged,3,0.3,1,0.1,NA,0.1,3,0.05,3,0.25,2,0.2,0,0.35,0.3,0.2,0.05,0.1,0.9999999999999999,2.6
370,Hawkins County,17,Cherokee High School,HS,English Learners with Transitional 1-4,NA,0.3,NA,0.1,NA,0.1,NA,0.05,NA,0.25,NA,0.2,NA,NA,NA,NA,NA,NA,0,NA
370,Hawkins County,17,Cherokee High School,HS,Students with Disabilities,1,0.3,2,0.1,NA,0.1,2,0.05,2,0.25,0,0.2,0,0.35,0.3,0.2,0.05,0.1,0.9999999999999999,1.3
370,Hawkins County,17,Cherokee High School,HS,Super Subgroup,3,0.3,NA,0.1,NA,0.1,NA,0.05,4,0.25,2,0.2,0,0.41,0.35,0.24,0,0,0.8499999999999999,3.1
370,Hawkins County,20,Church Hill Elementary,K8,All Students,3,0.45,4,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,3.5
370,Hawkins County,20,Church Hill Elementary,K8,Black/Hispanic/Native American,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
370,Hawkins County,20,Church Hill Elementary,K8,Economically Disadvantaged,2,0.45,4,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.6
370,Hawkins County,20,Church Hill Elementary,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
370,Hawkins County,20,Church Hill Elementary,K8,Students with Disabilities,NA,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0,0.8,NA,NA,0.2,0.5,2.4
370,Hawkins County,20,Church Hill Elementary,K8,Super Subgroup,2,0.45,NA,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,2.9
370,Hawkins County,23,Church Hill Intermediate School,K8,All Students,3,0.45,2,0.1,NA,0.1,NA,NA,0,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.7
370,Hawkins County,23,Church Hill Intermediate School,K8,Black/Hispanic/Native American,NA,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0,1,NA,NA,0,0.39999999999999997,2
370,Hawkins County,23,Church Hill Intermediate School,K8,Economically Disadvantaged,1,0.45,1,0.1,NA,0.1,NA,NA,0,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,0.6
370,Hawkins County,23,Church Hill Intermediate School,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
370,Hawkins County,23,Church Hill Intermediate School,K8,Students with Disabilities,2,0.45,0,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.4
370,Hawkins County,23,Church Hill Intermediate School,K8,Super Subgroup,1,0.45,NA,0.1,NA,0.1,NA,NA,0,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,0.6
370,Hawkins County,25,Church Hill Middle School,K8,All Students,3,0.45,2,0.1,NA,0.1,NA,NA,0,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.7
370,Hawkins County,25,Church Hill Middle School,K8,Black/Hispanic/Native American,NA,0.45,NA,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0,1,NA,NA,0,0.39999999999999997,1
370,Hawkins County,25,Church Hill Middle School,K8,Economically Disadvantaged,3,0.45,2,0.1,NA,0.1,NA,NA,0,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.7
370,Hawkins County,25,Church Hill Middle School,K8,Students with Disabilities,3,0.45,3,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.2
370,Hawkins County,25,Church Hill Middle School,K8,Super Subgroup,3,0.45,NA,0.1,NA,0.1,NA,NA,0,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,1.7
370,Hawkins County,30,Clinch School,K8,All Students,2,0.45,4,0.1,NA,0.1,NA,NA,0,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.4
370,Hawkins County,30,Clinch School,K8,Black/Hispanic/Native American,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
370,Hawkins County,30,Clinch School,K8,Economically Disadvantaged,2,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.2
370,Hawkins County,30,Clinch School,K8,Students with Disabilities,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
370,Hawkins County,30,Clinch School,K8,Super Subgroup,2,0.45,NA,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,2.4
370,Hawkins County,45,Keplar Elementary,K8,All Students,3,0.45,2,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.5
370,Hawkins County,45,Keplar Elementary,K8,Economically Disadvantaged,NA,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0,0.8,NA,NA,0.2,0.5,2.4
370,Hawkins County,45,Keplar Elementary,K8,Students with Disabilities,NA,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0,1,NA,NA,0,0.39999999999999997,2
370,Hawkins County,45,Keplar Elementary,K8,Super Subgroup,3,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,2.6
370,Hawkins County,55,Mt Carmel Elementary,K8,All Students,3,0.45,4,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.3
370,Hawkins County,55,Mt Carmel Elementary,K8,Black/Hispanic/Native American,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
370,Hawkins County,55,Mt Carmel Elementary,K8,Economically Disadvantaged,NA,0.45,4,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0,0.8,NA,NA,0.2,0.5,1.6
370,Hawkins County,55,Mt Carmel Elementary,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
370,Hawkins County,55,Mt Carmel Elementary,K8,Students with Disabilities,NA,0.45,2,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0,0.8,NA,NA,0.2,0.5,1.2
370,Hawkins County,55,Mt Carmel Elementary,K8,Super Subgroup,2,0.45,NA,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,1.6
370,Hawkins County,60,McPheeter's Bend Elementary,K8,All Students,2,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.2
370,Hawkins County,60,McPheeter's Bend Elementary,K8,Black/Hispanic/Native American,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
370,Hawkins County,60,McPheeter's Bend Elementary,K8,Economically Disadvantaged,NA,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0,0.8,NA,NA,0.2,0.5,2.4
370,Hawkins County,60,McPheeter's Bend Elementary,K8,Students with Disabilities,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
370,Hawkins County,60,McPheeter's Bend Elementary,K8,Super Subgroup,NA,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0,1,NA,NA,0,0.39999999999999997,2
370,Hawkins County,60,McPheeter's Bend Elementary,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
370,Hawkins County,65,Mooresburg Elementary,K8,All Students,2,0.45,3,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.7
370,Hawkins County,65,Mooresburg Elementary,K8,Black/Hispanic/Native American,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
370,Hawkins County,65,Mooresburg Elementary,K8,Economically Disadvantaged,0,0.45,2,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1
370,Hawkins County,65,Mooresburg Elementary,K8,Students with Disabilities,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
370,Hawkins County,65,Mooresburg Elementary,K8,Super Subgroup,0,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,0.9
370,Hawkins County,75,Hawkins Elementary,K8,All Students,2,0.45,2,0.1,NA,0.1,NA,NA,0,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.2
370,Hawkins County,75,Hawkins Elementary,K8,Black/Hispanic/Native American,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
370,Hawkins County,75,Hawkins Elementary,K8,Economically Disadvantaged,1,0.45,3,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.2
370,Hawkins County,75,Hawkins Elementary,K8,Students with Disabilities,3,0.45,2,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.5
370,Hawkins County,75,Hawkins Elementary,K8,Super Subgroup,1,0.45,NA,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,1
